"id","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","title","source"
"WGtzdzj4sg4","340161","4923","1349","0","4455","D.L. Hughley on getting advice from white people","CNN"
"cmWgrTW1Xi4","1451042","4686","1321","0","2065","Interview called 'creepiest thing ever'","CNN"
"HBvvN1FM5lA","22426","214","35","0","298","Trapped Thai kids, parents console each other in letters","CNN"
"7xOJ48JdNK8","917405","3527","863","0","4726","Giuliani to Cuomo: Mueller agreed to limit Trump interview","CNN"
"2EWe9xkiybc","664926","1072","201","0","518","Movie theater shooting video played in court","CNN"
"PPKY1pFyqu8","7458281","12272","3394","0","3344","A 21st century bike","CNN"
"3kZeo7qItJA","85502","866","122","0","2713","Trump welcomes Americans home from North Korea","CNN"
"fVy8kMTUUWQ","20063","67","10","0","9","Plastic bags and the environment","CNN"
"EQEZJTi6L44","165790","1394","292","0","1796","Senator: Giuliani is wrong. Trump can be indicted","CNN"
"od-fYieFUx4","62121","578","112","0","283","CNN reporter takes to the sky in flying car","CNN"
"XdziZaUUXyg","292961","3540","838","0","6054","CNN anchor fact-checks Trump supporter on family separations","CNN"
"v_XEZpSlQGQ","481658","4508","1222","0","5070","Anderson Cooper: Is your head spinning yet?","CNN"
"7T4NJovxh90","233431","1274","297","0","1431","Sam Nunberg: Trump's Manafort tweet is a lie","CNN"
"S0rJSykNbv0","96211","969","220","0","1585","Brian Karem: Trump should take his lumps like a man","CNN"
"-4_waCinM8I","40728","536","105","0","884","Gov. Cuomo: HHS put gag order on foster facilities","CNN"
"ofz0qdUUzxk","118576","633","131","0","514","Thai cave rescue: Boys and coach not yet well enough to attempt escape","CNN"
"156Zo3pirU0","139460","1308","304","0","1654","Stormy Daniels' lawyer: White House must explain payments","CNN"
"L9oduuScjvc","272120","1723","430","0","1460","Ted Cruz speechless for 18 seconds after Trump question","CNN"
"KzlGbvTUfcQ","47199","398","95","0","621","Scott Pruitt appealed to Trump to get Jeff Sessions' job","CNN"
"5yQlOPD8mNo","868681","2663","414","0","3011","Mauritania: Slavery's last stronghold","CNN"
"dSHJYyRViIU","142070","1553","408","0","468","Emma Watson's speech on gender equality","CNN"
"rWNRcej4xtA","704373","7051","1939","0","8193","Protester interrupts Trump: Stop hiding behind National Anthem","CNN"
"vFuoe7t3hRs","7924858","34698","10494","0","5383","Trump lends hand to Marine whose hat blew away","CNN"
"-FNUrMrH89A","300506","2053","609","0","3093","Trump blasts Harley-Davidson over production move","CNN"
"XWfgjMenK7o","274207","1865","445","0","2398","Trump tries to distance himself from Manafort","CNN"
"ML1_rCrKn_E","153092","1689","478","0","3622","Border patrol detains citizen for not answering question","CNN"
"eOkV8GU-CTQ","277871","1944","589","0","3455","Amanpour: How does pulling out of Iran deal make US safe?","CNN"
"kCMVFe-lfug","417745","3610","775","0","5654","Cuomo questions Lewandowski about ‘womp womp’ comment","CNN"
"cjpfZaJ49mo","267158","1686","380","0","3394","North Korea says US attitude 'regrettable' after Pompeo talks","CNN"
"A8wJc7vHcTs","1377071","9889","1614","0","6724","Donald Trump: ""I don't want to be president"" -  entire 1987 CNN interview (Larry King Live)","CNN"
"OTtmnUODoSE","5083","35","5","0","3","Turning volcanoes into an energy source","CNN"
"0TpClTyayxE","149007","1284","324","0","1399","Carpenter to Trump staffer: Spare me the fake outrage","CNN"
"at1KGBXKSyI","383380","3144","804","0","3779","Bernie Sanders rips John Bolton, Trump over Iran","CNN"
"svakOosOu8w","305426","3044","768","0","3536","NY attorney general explains decision to sue Trump Foundation","CNN"
"TsaWfYv-ct4","58557","558","143","0","471","Activists think this could bring down Kim Jong Un","CNN"
"-ysVN14mqwA","191301","1050","337","0","671","Cameraman asks Cohen: You going to flip on Trump?","CNN"
"n2_yd7iXtDE","74533","1371","344","0","2061","Showdown: Lawmaker won't stop playing crying kids audio","CNN"
"YzDwnceyF7w","128962","604","133","0","397","Is Giuliani still getting his facts straight?","CNN"
"8ZZ1ZcgUqAM","235862","1912","582","0","2785","Cooper: Does anyone care when Trump lies?","CNN"
"BdULvHWIvkM","264180","2542","721","0","2356","Chris Cuomo fact-checks Trump's claim on immigration","CNN"
"UaY8DJXxQ2w","4079","7","0","0","6","Many Nigerian school girls still missing","CNN"
"2NPPE6a7mSI","26452951","100533","42551","0","88651","Trump supporter leaves CNN anchor speechless","CNN"
"zObt6dJFKJQ","59722","580","172","0","895","Blinken: Trump starting race to the bottom on trade","CNN"
"4IpoATpj5QE","150997","1717","536","0","1736","Jake Tapper fact-checks Trump's border wall claim","CNN"
"PLbeKw0ywrc","138120","852","165","0","1694","Trump announces North Korea summit will be in Singapore","CNN"
"HHWbMvFO1RE","8158440","5295","1398","0","180","Take a Look at This! - Part 81","CNN"
"P4mncxTJcDo","110464","729","230","0","2937","Americans trapped in Haiti hotel amid rioting","CNN"
"WY1ziaA6os8","101787","323","96","0","279","Doctors call for firing of Dr. Mehmet Oz","CNN"
"SHhV_dxMuXQ","64532","340","92","0","407","Man defending home hit by volcano's 'lava bomb'","CNN"
"aurH34hhTDk","489711","6026","1949","0","7277","Don Lemon to analyst: You're lying to my face","CNN"
"79cd6kJIOU0","144047","1494","378","0","3388","US lost track of 1,500 immigrant children, but says it's not 'legally responsible'","CNN"
"DYAbn0AkDOI","8970264","13745","5076","0","9946","CNN: President Obama caught on open mic","CNN"
"tmk0VpSwUcs","167213","1532","349","0","1088","Why Bill Gates is optimistic about the world","CNN"
"BA77LxQmWrw","176813","1555","379","0","1813","Panel erupts over conversation of race, Trump","CNN"
"th46pnxfB4Q","42145","436","102","0","1037","Trump: Americans held in North Korea released","CNN"
"1ctul6r6Okg","504117","3174","896","0","5908","Trump won't be invited to John McCain's funeral, source says","CNN"
"W266hwJ7YgU","68693","576","183","0","1202","Fareed: The Democrats are still in 2018 trouble","CNN"
"Yp98Mqm7iXw","21881","377","79","0","859","Puerto Ricans repair power lines themselves as they brace for the next hurricane season","CNN"
"d-Z5EIm5aQU","493618","2411","813","0","4347","Kellyanne Conway spars with Tapper: Trump denied the affair","CNN"
"APetG6zuous","887515","2990","1250","0","3491","Trump supporters' claim stuns CNN anchor","CNN"
"Vqpzk-qGxMU","316370","5375","501","0","2244","Donald Trump shuts down CNN reporter: ""You're fake news""","CNN"
"Be7qg1SOjZ8","1374198","8714","1702","0","9904","Chaos erupts at Donald Trump rally in Chicago","CNN"
"n4tLngM0i6A","813844","4104","796","0","4325","38 minutes of terror in Hawaii","CNN"
"7Wr81W83OrM","163096","1327","433","0","2985","Rep. Jim Jordan denies ignoring alleged sex abuse","CNN"
"V2vk4fvHvRA","79890","1573","367","0","2271","Ex-CIA chief compares Trump's separation policy to Nazis","CNN"
"mu_hCThhzWU","92223","858","276","0","298","Michelle Obama: 'When they go low, we go high'","CNN"
"nojw52kPeY8","18136","260","62","0","303","Ex-officer faces sentence for illegal gun sales","CNN"
"CAM9gvH7gFE","219640","2750","802","0","6530","Trump directs formation of a Space Force","CNN"
"mc9JDjmRjpo","1931698","6093","1460","0","4372","Driver live-streams 104 mph crash","CNN"
"FX0Ds8GcF5o","205335","2353","868","0","2982","Draymond Green: We would say no to Trump White House again","CNN"
"F-syTLa1sWk","925446","10808","3584","0","28483","Sarah Sanders: I was kicked out of restaurant","CNN"
"2wRE3uvIgAM","45384","649","207","0","1191","Kamala Harris grills Gina Haspel on torture","CNN"
"QcGflmta3vg","159954","1389","536","0","1734","Fareed: Trump’s only possible Iran strategy is a fantasy","CNN"
"x--3Hq90GII","83934","925","283","0","1368","Anderson Cooper: How hard is it to apologize?","CNN"
"SLLWasLMgl8","1398151","10245","4314","0","10459","Roseanne’s ex-husband speaks on racist tweet","CNN"
"U5HTXVib838","133047","2378","873","0","2898","Chris Cuomo: Ron Paul's tweet is bigoted B.S.","CNN"
"2S2qtGisT34","1406978","3346","1195","0","5337","Migrants being sold as slaves in Libya","CNN"
"Bbr7pPWscKo","301725","2333","787","0","2200","Fareed: Trump is right. China cheats on trade.","CNN"
"4AtOU0dDXv8","7048484","85385","42209","0","92781","Shooting survivor confronts NRA spokesperson Dana Loesch","CNN"
"uCj99LB0hPs","2992990","8960","3665","0","10765","Dennis Rodman gets fiery with CNN's Chris Cuomo","CNN"
"CtNfFDUiChw","51861","623","198","0","1050","Ana Navarro: Be proud of who you are","CNN"
"mYaeTtUh77I","769228","3050","1360","0","6220","Playboy model speaks out on time with Trump","CNN"
"SC4VE_hXT78","80307","423","116","0","779","Rudy Giuliani vows no Trump pardons during Mueller probe","CNN"
"t5nikJxp59I","15887","332","68","0","394","Nigerian army frees 1,000 Boko Haram captives","CNN"
"iUPcEYik2Oc","583432","6118","1066","0","5026","President Trump addresses the United Nations","CNN"
"aTtQbY89YHQ","76982","761","244","0","486","London: Best city in the world?","CNN"
"Gmh_FgGFqPk","227248","1469","512","0","2509","Lawmaker: Trump sent chilling message to GOP","CNN"
"VP8LAd-pcrc","25274","432","115","0","743","Shooting victim's widow: Remember your humanity","CNN"
"OPar4-CFjAU","284340","1108","209","0","1443","Kim Jong Un tours Singapore ahead of summit","CNN"
"3mLKq-ZIa8E","126666","1024","362","0","3108","Trump to Macron: Why don't you leave the European Union?","CNN"
"ZUU9yS49ncY","140279","1852","545","0","2024","White House reporter defends clash with Sarah Sanders","CNN"
"p_to3E0jkos","1281988","10477","4267","0","14164","Panel erupts after Seth Rogan refuses to take picture with Paul Ryan","CNN"
"Oon9QKvfXM8","118999","1222","352","0","2717","de Blasio: Detained kids have lice, bed bugs, and chickenpox","CNN"
"AoMUbifFSGs","261003","1421","553","0","3338","Melania Trump's absence continues, skips Camp David weekend","CNN"
"LBLkmQIf0Hg","195693","1364","542","0","4329","Commentators spar over affirmative action","CNN"
"lw-4ZjROjkY","274449","2714","862","0","4681","Inside school where teachers carry guns","CNN"
"EeAbmABvHu4","51723","433","165","0","880","Amanpour: Mexico will have to straddle line with Trump","CNN"
"IoK91TfCHdw","81419","702","204","0","1457","John Berman: Process of reuniting families is 'an unholy mess'","CNN"
"hvwhCdRzeVY","37409","294","89","0","706","Editor details accused shooter's troubling threats and rants","CNN"
"TH8EWPnJAww","389395","2431","938","0","5789","Trump launches trade war with China","CNN"
"_I1GISC5Buk","653584","3561","1392","0","2626","Barbara Bush: I'm sick of Donald Trump","CNN"
"ytdvdNUUJRU","7819","74","12","0","64","Doctors: Postpone or move Olympics due to Zika","CNN"
"xpzClwOglyU","953882","7845","2943","0","17567","ABC cancels 'Roseanne' after racist tweets","CNN"
"BUMfOsP-HQY","59540","1297","439","0","1678","Woman who confronted Scott Pruitt speaks out","CNN"
"KmYyqH4z7M4","53233","771","204","0","2026","Rep. Will Hurd: 'Unacceptable' to use kids as a deterrent policy","CNN"
"_FMhZ_N7TZo","21980","61","21","0","29","Glasgow's dark sense of humor (Anthony Bourdain Parts Unknown: Scotland)","CNN"
"HBm0ZsFiDJQ","157476","1285","533","0","1756","Comedian says he prank called Trump on Air Force One","CNN"
"1-1WE-ivtO4","673350","5101","2435","0","3191","What Trump said about North Korean nukes in 1999","CNN"
"jf6Uz6figsY","122959","1160","320","0","1855","Van Jones slams 'rank bigot' Roseanne Barr","CNN"
"80yzLaBLJQM","173110","3097","1330","0","6569","Michael Eric Dyson: Trump talks like a racist, thinks like a racist","CNN"
"vdRrKQif0vo","3095","29","1","0","5","Ger Duany's life in Sudan","CNN"
"7ZRWMHisJjk","433164","2723","991","0","6482","Trump invokes War of 1812 in testy call with Trudeau over tariffs","CNN"
"BGh73BQcCV4","2223914","7640","3099","0","2788","Ivanka Trump: What it was like growing up Trump","CNN"
"VboIH6rjqc0","666798","2657","692","0","2566","Kim Jong Un arrives in Singapore and meets with PM Lee Hsien Loong","CNN"
"X_LBpaWfkyg","160939","958","403","0","1920","NYT: Trump lawyers make case in memo to Robert Mueller","CNN"
"R2e7JU7WvOY","43976","729","278","0","783","Cher eats cow tongue after avoiding the question about Trump","CNN"
"HaN6YPd7gQA","230331","1412","646","0","2523","Panel gets heated over Sanders briefing","CNN"
"DP1t6zLHxsI","32331","226","81","0","201","Rescuers use bare hands to dig out man buried in avalanche","CNN"
"mMSEtKNS4Tw","134893","690","337","0","1600","Steve Bannon predicts government shutdown over wall","CNN"
"DsOVVqubBus","351966","1189","632","0","977","Donald Trump's comments about daughter raise eyebrows","CNN"
"b7l7ow5yGcA","848","9","0","0","1","Burundian refugees sing on Tanzanian shores","CNN"
"UXsLaJgEuDk","34832","437","122","0","769","Lopez Obrador on track to be Mexico's president","CNN"
"jnEXuJ4OjzU","60115","495","209","0","795","The secret behind North Korea's emotional patriotism","CNN"
"gCw0OHPqpt0","190857","583","186","0","191","Venturi smashes EV land speed record","CNN"
"GS2UFyKCIY0","36760","597","199","0","516","CNN anchor to Trump: Be best","CNN"
"cRcMyt5EAfs","170602","1073","522","0","2070","Tapper's question upsets congressman: ""That's not true!""","CNN"
"RvJDWl8Shy0","127617","1106","349","0","2611","Fox News host wants to replace Jeff Sessions, report says","CNN"
"eqfWB8UAOwM","79213","800","319","0","1761","Collins: I wouldn't vote for nominee hostile to Roe v. Wade","CNN"
"LNauBmFdt6E","24587","204","60","0","564","Giuliani urges Mueller to end probe by September","CNN"
"PJZ35H4nJV0","67160","559","184","0","1166","British Prime Minister Theresa May responds to UK nerve agent poisoning","CNN"
"jg1h0V_OJFk","283883","1553","526","0","3755","Roseanne Barr blames Ambien for racist tweet","CNN"
"-YTF3AwZebA","2247254","8622","3091","0","7226","Florida school shooting suspect sent texts morning of shooting","CNN"
"qKC5BXSqq7k","264413","1021","328","0","1770","Sanders spars with reporters over press access","CNN"
"qAX0nvrYeN0","127762","551","238","0","960","Anthony Scaramucci says Michael Cohen is still loyal to Trump","CNN"
"BxgXl7_pgzU","24501","439","147","0","568","Facebook co-founder: Rich should fund income equality","CNN"
"KdI4huy-HQI","11200","23","2","0","17","Can the Blackberry 10 save RIM?","CNN"
"X26CkmZ33qU","75452","501","196","0","1258","Trump: Mueller team will meddle in midterm elections","CNN"
"oHWqzZ4KgnM","20145","309","100","0","666","Panel: You cannot penalize kids not willfully breaking the law","CNN"
"dd6kOk-4hOA","58580","413","154","0","935","Is Trump relying less on his generals?","CNN"
"1TC28XjJoo0","7053","25","8","0","2","Leavin' on that midnight train to St. Petersburg (Anthony Bourdain Parts Unknown)","CNN"
"7eabz4V-tvU","17470119","43228","19951","0","23146","Skydiving cats cause uproar","CNN"
"rbIGBCcfKZg","1115569","6177","4181","0","7201","Trump surrogate confronted about faked biographical claims","CNN"
"Z_ePlTqJGB0","29847","243","85","0","375","David Axelrod: We've got to talk about these things","CNN"
"AfBvI0r4-oY","94860","883","293","0","1415","Trump appointee guts UN document on racism","CNN"
"TX2iFaMBceg","257340","1049","490","0","2452","Anchor to Sen. Graham: Do you trust Trump?","CNN"
"GzaY2V2A7UU","41483","468","193","0","1994","US economy adds 213,000 jobs","CNN"
"6z1yxGkK-9c","20100","555","204","0","947","Distorting the truth: Russian hacking beyond the election","CNN"
"04OAwaJfLgk","82835","540","223","0","1493","Lawyer: Shooting suspect full of 'simmering anger'","CNN"
"BhLZ7kGtGjQ","336999","1421","613","0","4827","Rudy Giuliani: Mueller probe now illegitimate","CNN"
"LACiKBp9mSY","158501","1277","570","0","2323","Book reveals how President Obama felt about 2016 election","CNN"
"JYW9FMASLM8","71951","394","199","0","676","Clinton, Trump supporters in heated exchange over race","CNN"
"6pxYuajQpuA","277907","1652","846","0","5782","White House attacks Canada on eve of North Korea summit","CNN"
"Jp6thoEd2ik","94343","888","375","0","1962","Obama adviser to Democrats: Don’t follow Trump to the bottom","CNN"
"v7YIht_hzk0","9899","126","35","0","53","Van Jones defends Melania Trump's speech","CNN"
"WezN3C9oshU","51186","334","151","0","387","Video shows police enter Vegas killer’s room","CNN"
"EkyTIB9U4Xg","141201","414","223","0","900","Pastor asks congregation to pay for $65 million jet","CNN"
"j9qTuYdc4AQ","64457","459","151","0","1118","Wolf Blitzer to White House aide: How can you defend separation?","CNN"
"CrU6M5NHo5M","173770","1860","747","0","3479","Senate panel agrees Putin tried to help Trump","CNN"
"zxAqZv6TMb4","891677","4294","3335","0","10868","Glenn Beck walks off interview after 'Blaze' layoffs question","CNN"
"uiVaZSi6MkM","826049","4483","2096","0","11999","Trudeau: Canadians will not be pushed around","CNN"
"SImEssriWXc","69959","645","269","0","1619","WaPo: North Korea working on ways to conceal nuclear weapons","CNN"
"1gSgElx_tFQ","30031","254","64","0","512","US and China's ZTE reach a deal","CNN"
"akMurRKbB28","487327","2444","1094","0","5100","G7 photos of Trump with Merkel tell different stories","CNN"
"JTeV_8wro20","58369","449","201","0","1122","CNN Analyst: Miracle if Atlantic alliance survives Trump","CNN"
"jxuLulXMQ88","19142","237","85","0","721","Protesters forcibly removed from Gina Haspel hearing","CNN"
"jRFW9fc3-Ac","71480","542","219","0","2301","Rep. Jim Jordan: Allegations against me aren't true","CNN"
"K26yqNvnFg8","49905","316","144","0","798","Toobin: Not a good day for the FBI","CNN"
"qf5Fjth5GTU","54504","611","245","0","1307","Trump's tweet contradicts himself on immigration vote","CNN"
"XwSaFJX4-sU","190828","1519","735","0","2527","Lawmaker: It's Friday. That means Trump is lying","CNN"
"ZaLh74eXTDo","1193826","14802","6632","0","16803","CNN town hall in wake of Florida school shooting","CNN"
"YB4c8dc3Q8s","290501","1624","815","0","2574","Don Lemon rips New York Post for 'sexist' Kardashian cover","CNN"
"e0_4A8P_Fqc","46049","536","85","0","401","Eagles beat Patriots for Super Bowl LII win","CNN"
"YuXhmhZFp1o","143794","878","455","0","1761","CNN analyst: President destroyed whatever leverage we had","CNN"
"l7QE4_ew90w","32815","50","20","0","32","Queen Noor on Muslim Brotherhood","CNN"
"EiDsew9pWj0","17852","185","73","0","364","Ex-NFLer: Trump's Eagles stunt a smoke screen","CNN"
"UXpKScRj9XE","28816","316","141","0","982","Woman says Walgreens pharmacist refuses miscarriage-inducing prescription","CNN"
"wdOEbV0NyNY","193677","1098","577","0","1803","Sen. Schumer: We can't just be anti-Trump","CNN"
"5LbYeyyGGmM","57473","531","216","0","1431","UK police confirm nerve agent used in poisoning","CNN"
"Mnd0Eomxbyk","33145","367","170","0","912","Trump tariff on solar energy could cost jobs","CNN"
"Bn0N4BPwBy0","109434","450","152","0","684","Dr. Sanjay Gupta explains Melania Trump's procedure","CNN"
"uxdJ6CsWGU8","116690","787","360","0","2795","Trump: If not for me, we'd be at war with North Korea","CNN"
"eBrcWPvqyNg","343426","2520","1232","0","3520","Stelter: How to know when Trump is lying","CNN"
"APqU_EJ5d3U","34723","154","87","0","305","Scientist: Didn't know data used to target voters","CNN"
"1WbErl_oZ1s","412370","2202","1268","0","8192","Trump tweets: Melania's jacket was message to media","CNN"
"Ut7e-0X8lds","2950193","8665","9317","0","30710","30-year-old evicted from parents' home speaks to CNN","CNN"
"xw4yICzziF0","709233","2101","1025","0","1881","Melania Trump on Donald's 'locker room talk' (Part 1 with Anderson Cooper)","CNN"
"22LEK3DehtY","10488","116","46","0","250","Remembering Robert F. Kennedy 50 years after his assassination","CNN"
"S4-jeJoll6I","30446","331","139","0","865","James Clapper: Fine line between civility and brutality","CNN"
"bdqe3HvacVk","71337","566","240","0","941","Putin ally says US electing Clinton would mean war","CNN"
"rJjckOp5gfE","180236","349","173","0","313","911 call captures fatal road rage shooting","CNN"
"ieS5KFrgjBs","715282","7737","4136","0","8411","Obama gives Democrats tough love: 'Enough moping'","CNN"
"EptItTQJneg","114141","1136","647","0","3605","Trump to reverse Obama-era affirmative action policies","CNN"
"Udz9b5BThnw","205627","2032","463","0","1874","Trump's entire speech to Muslim world","CNN"
"oWJVldF4vHY","83869","1213","342","0","3047","Border patrol chase ends in deadly crash","CNN"
"QzjvxGYsrI4","649112","2402","1097","0","7172","Police: 9 killed in Toronto van attack","CNN"
"K0QZRcda-iU","109661","692","371","0","1743","GOP leader: A president shouldn't pardon themselves","CNN"
"Jes_VbEZzCo","30251","323","132","0","542","Supreme Court: Warrant generally needed to track cell phone location data","CNN"
"5FFpXo75XZY","991","20","0","0","3","Fareed's Take: Dysfunction in Washington","CNN"
"0yr-LaMhvro","620896","1873","661","0","1661","IRAQ/ SHOCK AND AWE","CNN"
"0SJAQ4GJfCE","104145","1281","579","0","1635","Billionaire explains $20M campaign to impeach Trump","CNN"
"j4OFU5i9BSk","12271","235","85","0","95","People are leaving ""I voted"" stickers on Susan ...","CNN"
"4lKYOo4dhI0","104260","586","405","0","2469","Dinesh D'Souza: I was targeted by President Obama","CNN"
"vsx-S1cLk3E","20388","190","97","0","192","CNN: Expelled Russian spies tracked defectors","CNN"
"COTqPGwKBvE","69956","451","303","0","1521","Roseanne Barr apologizes in teary interview","CNN"
"-Ha-v4cMKP4","990858","3866","2834","0","4919","Trump shows Kim Jong Un presidential limousine","CNN"
"10fAVzpHY_k","16943","78","17","0","43","Experience Mexico’s Day of the Dead in 360","CNN"
"nGHhg-gj7PM","12669418","21951","32355","0","11477","Jodi thought the camera was off","CNN"
"S1e7PW19TEQ","110339","1016","620","0","1759","Internet takes aim at Trump's Space Force","CNN"
"uT1zrQmULBg","183081","1174","563","0","2569","Erin Burnett: Chaos after Trump stops separating families","CNN"
"AN5HAAIT2i0","1274880","8134","7667","0","6823","Emotional student comes out to Obama","CNN"
"9i-Lkq1btP0","418421","1889","1160","0","1081","Megyn Kelly discusses Trump feud with Anderson Cooper","CNN"
"5YgluF8VTWg","2007550","9690","6727","0","31486","Texas school shooting suspect identified","CNN"
"CRinn6i9obA","42021","370","215","0","687","Anderson Cooper pokes fun at his old reality TV show","CNN"
"ap3ficwVtzE","45758","825","376","0","2290","Rep. Speier: I saw children crying in cells","CNN"
"KSHvxeFh80A","16637","326","123","0","571","Capital Gazette columnist: Journalists aren't enemy of the people, they are the people","CNN"
"tB16P-CbQv0","277026","968","361","0","2180","Sarah Sanders: Trump is 'certainly not' above the law","CNN"
"QKmLD5immic","69358","388","236","0","1773","Lawyers for Texas shooting suspect speak out","CNN"
"MJX5ECyc9CM","45152","459","279","0","904","New WarnerMedia CEO: Our job is to back up CNN","CNN"
"ZRAx0mMmC_g","5530","38","13","0","6","Did Brady destroy his phone to cover his tracks?","CNN"
"rbgCx9SQNOA","20800","168","88","0","475","Bolton: US has plan for denuclearizing North Korea","CNN"
"FLTta8tYVRw","236221","935","589","0","5219","Jeffrey Toobin: Roe v. Wade is doomed","CNN"
"BQCtwa_g-Mg","552193","1893","824","0","2002","Ben Carson on being a black president","CNN"
"GI9RunycNQ4","404057","1435","672","0","4012","Trump cancels summit with North Korea","CNN"
"dFgQmunDlhw","45938","350","240","0","776","Obama adviser: Putin winning because of Trump","CNN"
"peqGADGB_Eg","232522","2114","1012","0","6117","Trump signs executive order to end family separations","CNN"
"9b17pZFYQaM","2300","26","3","0","0","Supercharged: Paris ePrix PT1","CNN"
"hS4rY1jxswI","249336","926","670","0","4176","Stelter presses Kellyanne Conway on Trump's Russia tweets","CNN"
"XQzklyJVG1M","44127","346","187","0","1269","Iranian lawmakers burn American flag after US leaves deal","CNN"
"1HvvtgaMJr0","23336","42","16","0","46","2011: Romney on FEMA and disaster funding options","CNN"
"BiUTCLL4_ng","736113","4192","2597","0","5211","Kim Kardashian West reveals Trump conversation","CNN"
"woOrPeXT9GE","35591","511","295","0","1491","NFL player: Trump's anthem remarks unpatriotic","CNN"
"K_MxhEXeSiw","59125","457","204","0","876","Rep. Trey Gowdy refutes Trump's 'spy' claims","CNN"
"ZZAmn_k7wIw","43214","409","286","0","1175","Ex-Intel Chief: Russia swung election for Trump","CNN"
"jgeXUtjz8-s","267448","1647","1269","0","6711","Trump mocks #MeToo movement while attacking Elizabeth Warren","CNN"
"qFHkOmbkTvU","18526","126","68","0","133","Powerful nor'easter expected to hammer coast","CNN"
"R_w3ApwctR4","71438","897","652","0","2696","Former Palestinian official: Israel should be sanctioned","CNN"
"cuh5UxKwgho","86066","407","288","0","1328","State Dept.: Leaving Iran deal makes US safer","CNN"
"1U4xQKaaMhQ","155006","1161","829","0","4239","Trump blasts movement calling to abolish ICE","CNN"
"xN3bZAmsmVk","60139","503","420","0","552","Elon Musk: Mars rocket will fly next year","CNN"
"vB_OIPnzwrk","59333","209","152","0","766","Trump interviewed these four people for Supreme Court nomination, sources say","CNN"
"qmSao-j7Xr4","166510","1660","1313","0","3772","Netanyahu: Iran lied about nuclear weapons","CNN"
"Hv8lMUe5pu4","31436","369","359","0","1261","Berman: Trump has no problem with verbal attacks","CNN"
"mdp5wObI7Q4","493779","3724","2747","0","9900","Photographer explains photo of crying toddler at border","CNN"
"CrKz1Uemy1w","83334","402","189","0","1768","Maryland official: Newspaper shooting suspect in police custody","CNN"
"R6KnH_0S2VU","72316","716","646","0","578","Rubio mocks Trump at Dallas rally","CNN"
"5Gffsv1dA6g","40044","1104","504","0","2611","Daughter of undocumented parents gives powerful speech","CNN"
"fNFk81YYta0","14944","152","89","0","339","West Virginia teachers celebrate after deal reached","CNN"
"T0XNvLwz8Y4","4817","84","34","0","48","Obama: Health care law is here to stay","CNN"
"bKmccCSLQns","395255","2367","1665","0","4930","Shooting survivor says shooting was inevitable","CNN"
"j3Zjucyxv9I","67046","851","363","0","2402","Wailing kids heard on tape reportedly from detention center","CNN"
"gZrBSqTMvsI","273863","1866","2038","0","5436","Acosta asks Trump: Will you stop calling press the enemy?","CNN"
"OOZZpe7bito","204464","1201","722","0","4451","Supreme Court upholds Trump's travel ban","CNN"
"Zd0LNmhbX2U","167071","1410","1706","0","3879","Don Lemon: When will we finally listen?","CNN"
"Zug0LU6pQXg","46416","401","371","0","1106","Senator: Race talks with Trump 'uncomfortable'","CNN"
"AoPOc5ZjLWk","296884","2021","1182","0","6409","Trump: Deport immigrants without 'judges or court cases'","CNN"
"H6DQUqx1s4Q","58825","360","245","0","1503","New York Attorney General Eric Schneiderman resigns","CNN"
"lwpRcCu3S_c","13796","148","93","0","298","SCOTUS: States can force tax on online shoppers","CNN"
"QepkAs4xXQ0","72020","558","296","0","1811","Trump ignores question on anti-media rhetoric","CNN"
"ggVLVMXBO7Q","16435","113","67","0","419","Analysis: North Korea shows it's serious about summit","CNN"
"-yfIxBjOw3o","463882","2356","1605","0","3057","Donald Trump says he will make Mexico pay for wall","CNN"
"Wj893AZxViU","20347","142","99","0","475","Harvey Weinstein pleads not guilty to rape charges","CNN"
"kgU0HeI5NtI","57344","706","442","0","2326","Wisconsin father of 4 fights deportation","CNN"
"LV1NxIz0mbI","182727","990","577","0","4076","Trump: Russia should be in the G7 summit","CNN"
"2kixh3SUdr0","328254","2173","2270","0","5428","Baldwin rips Samantha Bee: What she did is beneath her","CNN"
"RIpTWHbxxSw","28301","138","56","0","167","Full interview with DHS Secretary John Kelly","CNN"
"CwdZSkN9P9o","416890","1237","1330","0","4504","Bolton: It's 'possible' US would sanction European countries","CNN"
"sQY_NfHssoQ","219809","1070","763","0","1232","Trump walks off interview after racism question","CNN"
"0WpNJzHe9zE","2164","27","0","0","1","Changing the world with paint","CNN"
"DqE6OHpldRE","48994","376","291","0","1376","NYT: Clinton blocked firing of adviser accused of harassment","CNN"
"4YtTN28mjUU","21139","227","170","0","1563","Trump: NFL players who kneel 'shouldn't be in the country'","CNN"
"MCkBeewk6ro","11523","71","7","0","74","Is this is the best yearbook photo EVER?","CNN"
"RyYiVvDoDs8","20774","145","110","0","966","Trump: I've interviewed 4 potential Supreme Court justices","CNN"
"As3nA4r-hA0","4214","40","3","0","19","Young medic shot through neck in Kiev","CNN"
"arDp6ZCFRMY","130726","1026","918","0","2745","Did Obama separate families at the border?","CNN"
"QwX1iaAWJnk","28724","207","121","0","298","Travolta: What people don't know about John Gotti","CNN"
"LSK3My8awdQ","65214","507","332","0","608","Van Jones' full interview with Kim Kardashian West","CNN"
